http://who.int/icd#D13.2|A non-metastasizing neoplasm arising from the wall of the duodenum.|USA National Cancer Institute
http://who.int/icd#Class_2651|A malignant neoplasm in which there is infiltration of the skin by neoplastic large cells with abundant pale cytoplasm and large nuclei with prominent nucleoli (Paget cells). It may affect the anus, penis, scrotum, and vulva.|USA National Cancer Institute
http://who.int/icd#18675_588c79f3_df65_43e0_903d_add110bf20de|A highly aggressive subtype of lung carcinoma characterized by the presence of malignant small cells and necrosis. Metastatic disease is usually present at the time of diagnosis.|USA National Cancer Institute
http://who.int/icd#D27|A non-metastasizing neoplasm that arises from the ovary. Representative examples include serous cystadenoma, mucinous cystadenoma, clear cell adenofibroma, benign Brenner tumor, thecoma, and fibroma.|USA National Cancer Institute
http://who.int/icd#12617_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd|A non-metastasizing neoplasm arising from the esophageal wall.|USA National Cancer Institute
http://who.int/icd#564_599a597b_6a33_44a6_bf97_915e75834e46|An adenocarcinoma arising from the stomach glandular epithelium. Gastric adenocarcinoma is primarily a disease of older individuals. It most commonly develops after a long period of atrophic gastritis and is strongly associated with Helicobacter pylori infection. The lack of early symptoms often delays the diagnosis of gastric cancer. The majority of patients present with advanced tumors which have poor rates of curability. Microscopically, two important histologic types of gastric adenocarcinoma are recognized: the intestinal and diffuse type. The overall prognosis of gastric adenocarcinomas is poor, even in patients who receive a curative resection (adapted from Sternberg's Surgical Pathology, 3rd ed., 1999).|USA National Cancer Institute
http://who.int/icd#D13.6|A non-metastasizing neoplasm arising from the pancreas.|USA National Cancer Institute
http://who.int/icd#Class_2755|An angiocentric and angiodestructive lymphoproliferative disease involving extranodal sites, comprised of Epstein-Barr virus (EBV)-positive B-cells admixed with reactive T-cells. Incidence is higher among adult males; patients with a history of immunodeficiency are at increased risk. The most common site of involvement is the lung; other common sites include brain, kidney, liver, and skin. Morphologically, three grades are recognized: grade I, II, and III. Grade III lymphomatoid granulomatosis should be approached clinically as a subtype of diffuse large B-cell lymphoma.|USA National Cancer Institute
http://who.int/icd#C18.1|A primary or metastatic malignant neoplasm that affects the appendix. Representative examples include carcinoma and lymphoma.|USA National Cancer Institute
http://who.int/icd#C78.4|The spread of cancer to the small intestine. This may be from a primary intestinal cancer, or from a cancer at a distant site.|USA National Cancer Institute
http://who.int/icd#C34|A primary or metastatic malignant neoplasm involving the lung.|USA National Cancer Institute
http://who.int/icd#14884_378b7cb7_5b17_422d_b68b_e793f5e48664|A gastrointestinal stromal tumor that arises from the small intestine. It usually affects adults over fifty years of age. The majority of cases have spindle cell morphology. The prognosis depends on the tumor size and the mitotic activity.|USA National Cancer Institute
http://who.int/icd#C78.5|The spread of cancer to the large intestine. This may be from a primary colon or rectal cancer, or from a cancer at a distant site.|USA National Cancer Institute
http://who.int/icd#C79.7|A malignant tumor that has spread to the adrenal gland from an adjacent or distant anatomic site. The majority of cases are metastatic carcinomas, and less frequently lymphomas. (NCI05)|USA National Cancer Institute
http://who.int/icd#2256_599a597b_6a33_44a6_bf97_915e75834e46|A non-metastasizing neoplasm arising from the wall of the colon and rectum.|USA National Cancer Institute
http://who.int/icd#D13.1|A non-metastasizing neoplasm arising from the gastric wall.|USA National Cancer Institute
http://who.int/icd#19275_588c79f3_df65_43e0_903d_add110bf20de|A neuroendocrine carcinoma arising from the C-cells of the thyroid gland. It is closely associated with multiple endocrine neoplasia syndromes. Approximately 10% to 20% of medullary thyroid carcinomas are familial. Patients usually present with a thyroid nodule that is painless and firm. In the majority of cases nodal involvement is present at diagnosis. |USA National Cancer Institute
http://who.int/icd#10153_07368d94_d861_421b_b2a0_264c49b96108|A neoplastic proliferation of Langerhans cells with overtly malignant cytologic features. It can be considered a higher grade variant of Langerhans cell histiocytosis (LCH) and it can present de novo or progress from antecedent LCH. (WHO, 2001)|USA National Cancer Institute
http://who.int/icd#19050_588c79f3_df65_43e0_903d_add110bf20de|An invasive adenocarcinoma that arises from the ovary and is characterized by the presence of malignant epithelial cells that contain intracytoplasmic mucin. There is cellular atypia, increased layering of cells, complexity of glands, and papillary formations.|USA National Cancer Institute
http://who.int/icd#675_ba87b2a9_f9c3_4e43_97f4_32e115e4d093|A precursor lymphoid neoplasm which is composed of B-lymphoblasts and carries a translocation between the E2A gene on chromosome 19 and the PBX1 gene on chromosome 1.|USA National Cancer Institute
http://who.int/icd#240_985d751b_f631_4079_aaec_039f7cca461a|A benign or malignant, primary or metastatic neoplasm that affects the brain, meninges, or spinal cord. Representative examples of primary neoplasms include astrocytoma, oligodendroglioma, ependymoma, and meningioma. Representative examples of metastatic neoplasms include carcinoma and leukemia.|USA National Cancer Institute
http://who.int/icd#3030_ce88e999_ba9e_41b4_8d8a_b63046b652da|A diffusely infiltrating, WHO grade III astrocytoma with focal or dispersed anaplasia, and a marked proliferative potential. It may arise from a low-grade astrocytoma, but it can also be diagnosed at first biopsy, without indication of a less malignant precursor lesion. It has an intrinsic tendency for malignant progression to glioblastoma. (WHO)|USA National Cancer Institute
http://who.int/icd#435_2131216e_9dc2_4ce6_990e_a6b0a4dbe166|A benign, usually painless, well-circumscribed lipomatous tumor composed of adipose tissue.|USA National Cancer Institute
http://who.int/icd#795_ba87b2a9_f9c3_4e43_97f4_32e115e4d093|An aggressive diffuse large B-cell lymphoma occurring in patients with multicentric type Castleman disease. It is characterized by the presence of human herpes virus 8-infected large B-lymphocytes that resemble plasmablasts. It is usually seen in patients with HIV infection.|USA National Cancer Institute
http://who.int/icd#132_2985fd4a_87e8_4e76_ac83_2a5b74c14300|The most common form of the skin disorder lentigo, characterized by a single or multiple benign, pigmented macules of unknown etiology that are present at birth or develop in early childhood.|USA National Cancer Institute
http://who.int/icd#C84.0|A peripheral (mature) T-cell lymphoma presenting in the skin with patches/plaques. It is characterized by epidermal and dermal infiltration of small to medium-sized T-cells with cerebriform nuclei. Patients with limited disease generally have an excellent prognosis. In the more advanced stages, the prognosis is poor. (WHO, 2001)|USA National Cancer Institute
http://who.int/icd#21113_85f9e494_34d2_4e3f_b182_f005b6f4e5a4|An aggressive malignant smooth muscle neoplasm that arises from the rectum. It is characterized by a proliferation of neoplastic spindle cells.|USA National Cancer Institute
http://who.int/icd#D14.3|A non-metastasizing neoplasm that arises from the lung parenchyma or the bronchi. Representative examples include lung adenoma, lung hamartoma, and endobronchial lipoma.|USA National Cancer Institute
http://who.int/icd#C15-C26|A primary or metastatic malignant neoplasm involving any part of the gastrointestinal system.|USA National Cancer Institute
http://who.int/icd#1065_ba87b2a9_f9c3_4e43_97f4_32e115e4d093|An Epstein-Barr negative disorder with a nonprogressive clinical course affecting predominantly adults and characterised by the proliferation of large granular lymphocytes with natural killer cell immunophenotype. The T-cell receptor genes are not rearranged and it is not clear whether this disorder is reactive or neoplastic.|USA National Cancer Institute
http://who.int/icd#L94.5|A rare condition that stimulated chronic radiodermatitis. It is considered a variant of mycosis fungoides. -- 2003|USA National Cancer Institute
http://who.int/icd#19245_588c79f3_df65_43e0_903d_add110bf20de|A differentiated adenocarcinoma arising from the follicular cells of the thyroid gland. It is linked to radiation exposure and is the most common malignant thyroid lesion, comprising 75% to 80% of all thyroid cancers in iodine sufficient countries. Diagnostic procedures include: thyroid function tests, thyroid radioisotope scanning, thyroid ultrasound, and fine needle biopsy. Microscopically, the diagnosis is based on the distinct characteristics of the malignant cells, which include enlargement, oval shape, elongation, and overlapping of the nuclei. The nuclei also display clearing or have a ground glass appearance. |USA National Cancer Institute
http://who.int/icd#1185_ba87b2a9_f9c3_4e43_97f4_32e115e4d093|A nodal marginal zone lymphoma affecting the pediatric population, predominantly males. It presents with asymptomatic and localized (mainly head and neck) disease in the vast majority of cases. Morphologically there is often progressive transformation of the germinal centers. The prognosis is excellent.|USA National Cancer Institute
http://who.int/icd#143_2985fd4a_87e8_4e76_ac83_2a5b74c14300|Solitary or multiple, slightly raised, pigmented lesions with irregular borders, usually measuring more than 0.6cm in greatest dimension. Morphologically, there is melanocytic atypia and the differential diagnosis from melanoma may be difficult. Patients are at an increased risk for the development of melanoma.|USA National Cancer Institute
http://who.int/icd#720_fba2e671_3f12_4bbe_b446_34f816e9708a|A carcinoma that arises from the pancreas showing either extensive mucin accumulation and acinar neoplastic cells or a mixture of columnar or signet-ring cells and acinar neoplastic cells.|USA National Cancer Institute
http://who.int/icd#C81-C96|A neoplasm arising from hematopoietic cells found in the bone marrow, peripheral blood, lymph nodes and spleen (organs of the hematopoietic system). Hematopoietic cell neoplasms can also involve other anatomic sites (e.g. central nervous system, gastrointestinal tract), either by metastasis, direct tumor infiltration, or neoplastic transformation of extranodal lymphoid tissues. The commonest forms are the various types of leukemia, Hodgkin and non-Hodgkin lymphomas, and myelodysplastic syndromes.|USA National Cancer Institute
http://who.int/icd#12639_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd|A malignant neoplasm that has spread to the esophagus from another organ or system, or from another primary esophageal tumor. The primary esophageal tumor is not in continuity with the metastatic lesion. Representative examples of metastatic cancers to the esophagus include breast and lung metastatic carcinomas and melanomas.|USA National Cancer Institute
http://who.int/icd#18527_fba2e671_3f12_4bbe_b446_34f816e9708a|A primary or metastatic malignant neoplasm that affects the renal pelvis.|USA National Cancer Institute
http://who.int/icd#C85.2|A large B-cell non-Hodgkin lymphoma arising in the mediastinum. Morphologically it is characterized by a massive diffuse lymphocytic proliferation associated with compartmentalizing fibrosis. (WHO, 2001)|USA National Cancer Institute
http://who.int/icd#C86.2|An uncommon mature T-cell lymphoma of intraepithelial lymphocytes. It usually arises from the small intestine, most commonly the jejunum or ileum. Other less frequent primary anatomic sites include the duodenum, stomach, colon, or outside the gastrointestinal tract. It is seen with increased frequency in regions with a high prevalence of celiac disease. The prognosis is poor.|USA National Cancer Institute
http://who.int/icd#3360_ce88e999_ba9e_41b4_8d8a_b63046b652da|A rare glial neoplasm more commonly found in young adults. It is characterized by tumor cells with characteristics suggestive of an astrocytic origin (positive for GFAP), arranged perivascularly. The cells have broad, non-tapering processes radiating towards a central blood vessel. The biologic behavior of astroblastomas is variable, so no WHO grade has been established, yet. (Adapted from WHO.)|USA National Cancer Institute
http://who.int/icd#9975_588c79f3_df65_43e0_903d_add110bf20de|A benign histiocytic tumor that occurs during childhood; it is distinct from Langerhans cell histiocytosis. It is characterized by the presence of lipid-laden, foamy histiocytes and Touton-type giant cells in the dermis. The lesions usually develop during infancy. They consist of cutaneous papules and nodules (most often in the head and neck). It is sometimes associated with deep soft tissues nodules.|USA National Cancer Institute
http://who.int/icd#150_52a94b8b_65cc_439a_b8e5_57058c37b3ab|An advanced, invasive breast adenocarcinoma characterized by the presence of distinct changes in the overlying skin. These changes include diffuse erythema, edema, peau d'orange (skin of an orange) appearance, tenderness, induration, warmth, enlargement, and in some cases a palpable mass. The skin changes are the consequence of lymphatic obstruction from the underlying invasive breast adenocarcinoma. Microscopically, the dermal lymphatics show prominent infiltration by malignant cells. The invasive breast adenocarcinoma is usually of ductal, NOS type. There is not significant inflammatory cell infiltrate present, despite the name of this carcinoma.|USA National Cancer Institute
http://who.int/icd#615_ba87b2a9_f9c3_4e43_97f4_32e115e4d093|A precursor lymphoid neoplasm which is composed of B-lymphoblasts and carries a translocation between the TEL gene on chromosome 12 and the AML1 gene on chromosome 21. It results in the production of the TEL-AML1 (ETV6-RUNX1) fusion protein. It has a favorable clinical outcome.|USA National Cancer Institute
http://who.int/icd#32538_b047675b_e7d6_403d_8ca9_f59ab5570ff4|A malignant, infiltrating mesenchymal tumor arising from the uterine corpus, cervix, vagina, and the ovary. Based on its morphologic characteristics, it is classified as either a low grade or an undifferentiated (high grade) stromal sarcoma. The low grade endometrioid stromal sarcoma is characterized by the presence of oval to spindle-shape cells that resemble the cells of the endometrial stroma, without evidence of significant atypia and pleomorphism. Numerous small vessels are also present. The undifferentiated stromal sarcoma is characterized by an aggressive clinical course, the presence of significant cellular atypia, pleomorphism, and high mitotic activity.|USA National Cancer Institute
http://who.int/icd#11475_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07|A myelodysplastic syndrome characterized by dysplastic changes involving only one myeloid cell lineage in the bone marrow. It primarily affects older adults and includes refractory anemia, refractory neutropenia, and refractory thrombocytopenia.|USA National Cancer Institute
http://who.int/icd#21173_85f9e494_34d2_4e3f_b182_f005b6f4e5a4|The spread of cancer to the colon. This may be from a primary colon or rectal cancer, or from a cancer at a distant site.|USA National Cancer Institute
http://who.int/icd#11537_85f9e494_34d2_4e3f_b182_f005b6f4e5a4|An endometrioid adenocarcinoma arising from the ovary. It comprises 10% to 25% of all primary ovarian carcinomas. Grossly, endometrioid carcinoma may present as a cystic or solid mass. Microscopically, the tumor greatly resembles the appearance of the ordinary type of endometrial adenocarcinoma. As a group, endometrioid carcinoma has a prognosis twice as good as that of serous or mucinous carcinoma.|USA National Cancer Institute
